id,name,polyline
17710548,Echo Lake Trail,kwyzGzd`pOjBrCZfA?vA[xAo@l@Sx@DhA`@bAtHrKbAxE~ApB
17712031,North Eastern State Trail,}touGdktbOQRKZE^s@u@NK\Q??h@BzB@zBDvDD|ED`DBxC?lCElBG??jFUbDYpD]|AYnF}@f@KhCi@tBk@bAYrAa@l@OnA_@hJoC~OqErOwEdCw@`f@sN|JuCrUwGfF{ArP_F??`Bk@??jHoBt@UbBg@~H}BrAa@dA[`Cs@`YoItYgIpOmEbOmEt@]xJeChx@iUrEiApMgBj@WbAE|AMjFe@hEGpFKlFH|EZ~E\fGj@xFd@fCP|BPpDVvAPfBRrBFpCNdNdAbGh@bPp@nLXfNb@dQn@jMf@fFB`FBfD?^?PAb@CpEe@hFcArFwA~KoEhKwHxDgEzCqEnDiF~CsFnMc^dAyClAgDte@}rA|JcY|FcPxBkGdAuCLa@lAiDlBcFjBsEvBcExAoC`DwEdD_EtC{ClIgHdJsH~IkHfJ_IjLiJn_@}ZvBeBlJeIjf@u`@jVcSj@e@zd@i_@pf@ca@fcAaz@nIaH~CmCnk@ie@`OeLpS{PlkB_|Ap@e@xBkBvEkD~EqCbEcBbEqAdKaDlnAu_@xB{@rGeD~C{BzC_CzD{DbCuCzFqHfAuAtWg]pGwIr]ed@z@gA~O_TdSqWbEuFvDaFfIiK`ByBrEiGbIqJ|G{MbAaClA{C`BeFbAmDzAiGVuAXwAz@eF??^yB??bG}]xBsMjC{OlAaKNmBLqBPqCHoCHaCDwC?yA@}GEqBOoF_@_IgCm`@c@iGeDsf@gAaRSyCmByYyAiTo@cKKoA??SqC}@_OoCma@_BwWUoGCaF?mEFaHPoETqE\cEl@aGfAsH??rAiIrAmHd@{ChAaGp@{Df@wClBkKlAuH??BSVsApByLtCuPjAaGrAkIjD}RdB{KxAcIt@}DzAuH~@kEdAiDjAmDVu@xBaFxFwKzGmLjHaN|Qy]fFkJdEwHpHkNvL_UlGuLjImOjBkDfBiDzBgFbBmE`A{CfAyDbAaExAyHh@qDh@_EfAqKt@aIx@uIhBuRrBoTjA{Lv@qIX{H\gKPwHFoB@c@ZgLHcCHoCJqDJeFV{GDcCFaCBsADuAHaDfAaa@l@kTv@aYLuEp@wVr@sVBqAdAm_@HgELsFBgEAwDQaI]aIu@_HiAiK{DyQgBkIaBkHcBsHeBwHwAgGkAaGyB}IyAqGoAoFmA_GeD}N??Qo@??kBaJaAgHc@qDWuCWuDUiC[oBI{@Co@Da@@s@DQFUB[E{DBqGHqEF{BZsFb@sGZoEx@qLxAwRpGo|@nDsf@jG{z@jDof@xAsRNsBhAcPT_D\qD^oD??ZsB^}B\qBfAsF^qA??tBoHhIwWpLm_@??xF}Q~EqOrEsNtEeObAaDhAoDvHoVzA_FhGwRzAsFbBcGrAcHlAwHd@cE|@uK`BcSvAyPxAkRrAwQXsDbAoLxAmRzAgRvDwd@xA_R~AkT|E_o@rEal@zAgRz@sKZsErA}Q`BeRbA_M\eEzAcSZoD??NkBlBoVFw@??L_Bp@oIbCyY`AkJr@gHhAqHhBoKbAyGtKms@tB{L~Gce@vCwWjN}vAZyC??nB}QjHwu@~B_V`O}yArDs_@XeC~Hmx@jKeeApBsTh@uEd@_Dn@aD|@sDxCuKbAaDf@aBhKi^h@eBvEeP`C_IfDmMj@kD\qCR}Bj@aIl@sIz@}MvGy_AxEar@zAmTb@kGhAsP|Eyr@fDof@NoBJoAVcC\mBj@aCb@wA|@_C`DsFpPoXNWzDuGhAmBbCyDh^wl@rPoXd[ah@bC{DpJwOf{@ivA|LoStAuBxRu[pSc]hk@g_AlAmBZi@|DoGfDyFxB{ClC_DnA_B|KeM|Wq\~CyDvWy[??ri@sp@xOiRnQoTrBaC`BsBxAiB~AyBjAqBz@_Bp@mA~BiE~Xyg@rQm\tSm_@vB_EjE{HnXcg@~AuChG{KlDqGhf@a}@`DyFtBwDfQs[pAcCn@eAT_@|F{KnWme@tJeQP_@bSs^d\{l@rNuW|MgVz[ql@l@kAbGkKLW|G_MhBkDb_@qq@??n@kAzBaE??bAkBfXsf@n@kA|FoK|FkKvB}Dv@wAhVmc@jHoMjSy_@rEaIhAsB^s@bDaG`AeBhG_L~Vae@Zk@nFyJxB{DrF{Jl@gAjHqM??`p@{kA
17723410,Paul Henry - Thornapple Trail,}bldGb~fiOsZj`@oXx]wzGjzH@a@?S`AuANq@`BuBn@g@bAyAbS}Y|DsF|@o@lD}Ep@Kf@{@FIdAuANiA~AuBTOT]n@cA~FkJjByCf@WNOlKmNf@uA~B}BrAB?aJA[AYZ?V?l@@`@HXH|Us]j\qe@tGoJfBiCfAaA~@gAl@w@x@w@`AiApAkAp@s@jAIr@EpBEPFFJZ@[A?e@Dsa@CUKOAY???q@??BQDSBa@@U?_C??@kH?_E?wB@e[???e@?Q?W??Bg@AwK@a@GU?WFe@?}BAeHA_@??Ee@BY??Dg@?e@A[??EOIM]a@IK??FK??NQ??DMBO?a@Gy@?u@BcAEoBIc@OY??DE??Xc@??LSDMBW?gAC[??A]AKDCD?B@RE??`@GtIC|@N`BEpHEzANV@??`@A??xABbB@h@?b@ErADfDD??fD???zB?vCA^A`AC^G??bAJrD?bBD`AAx@Ed@Bn@Cl@A??fCAR?lCAf@@`@Sfz@@z@FnATzL]TQHSDa@@wP@s@FGLO??RSd|@uiAvIaLfE{FpAcBPQHA`HBJJV???X?FE?[???yI??Cy@@SDKDIXYf@o@dMePtFyH`ByBbo@ay@|G{I??VIzCB\A?a@??Am@z@?NELQNQPI\UVIb@@fAX\???TMFINWJUPe@Lu@Ti@TMnCwEJuACwA[kAk@cA??NS|@gAt@}@BCl@_AV[rFqGz@eAl@u@rCcELS|EaHb@O?Ah@AnUy[jEiFD}ApBmC|AaA`AiAb@q@LO@aHDu@@g@?gA[@ZAdJGf@@??vD_FhYa_@jj@et@Zu@NE~lG{dCJGImJAkBOc@L?@b@dC?V?XTtApAF@HCXSPElMUlH]bB]tBm@nBs@|Bq@p@m@x@i@??zA]xLa@??jBBNH@FDX??Hn@@DBBFAPQVUz@YJFJGLGLCJALIHQLURIv@W\S??fAu@JPPDNIVSNSRW??JKLFHCHGFG@KDMJQ@CNKFGBCLUHSDSBW@UAa@Bg@D[DSPo@d@oB^{ADOn@gCt@yBj@wAj@gAT]HKFK??V[??r@aAfAuAtAkA??VS??`FeDpBaA??t@SrGmAxDc@pWyCbHy@fDu@lCgAxHwDhCmBzUuRnGeFjIeGdEiD~EcFnCoE`CeGfBiG\yB`@sC@_BFs@??PoA??pAqFIuQcDmTmDgRmAmFq@uDeCyMqCqO}AmJm@kGa@aF??OgDm@{SEuQNaVfBof@~Au]fBmOtBmH~BcGlF_IhGoG??fEoExCmDn@aA??j@yA
17731651,Betsie Valley Trail,_floGrdjmO?_@KwABg@De@FS`@aAFYBa@GeAQmBCc@AQ`@mGb@}GAWMc@IGIOIi@Qc@Yi@GWAo@Fi@PcAFe@DcA@WVsAbBsGtB{IZy@`@eAb@u@r@aAdAkA~BqB`IuG|AiA|@k@~Cu@B?bBC|@?lKCbFPlAMb@Mj@???b@@d@PT\Pb@??`AhFFv@??D^LtALl@h@`AL\??TbBHV??Pn@DRDDPERKL?LFTPL?HADK??BWDaCAaCMyCUiDSuBWeC??OkA??McBC}@?aAD_B??Hu@f@sCdDqR^wBh@uBt@_C~@_DfPqg@~DkMh@sBH]ZgCLoCDoDgAq_@MmEo@yDg@_CgD_MqCiK[eB[{BKaCEiC^_u@@eBG_AOqASeAi@eBa@gAmHsQK{@[QSCGcAkAmCcBeDu@cA_Ai@oCuB{@k@mBsAc@[q@_@{@o@{@eAs@sAy@oBk@gBQs@aCyI_@gAc@eAa@i@}BwCe@m@]o@_AaCWeAQcAOyAG_BBaBD{ARiE@iAAq@IqBOuEa@eIOiDa@mCu@gBgA{AcC}AmE{AwEsAwM{D{PwEqAg@KB??Q@WS_HsBgAe@cAk@o@k@oAeA_AkA_NwS_AuBg@sA_@yAUaBQgBEqBJ}Cp@qEFQNMh@]HSFc@KQQW?OzAcFPWZ@RCTc@Bk@DaAB[nBcDn@e@dAcA~FcHFm@`BaChAeCr@oBj@mBJg@l@_@??ViA?MGMO[?YvBkRDSLG^HHBzA@RUz@yDT}A?MCa@@cBIQm@OGMAQbBwHNiApDoOZw@Z_AlFyUlB_I`@kA@s@`AkCzAuDhE{LxBkGBy@hEiMl@aB`@oBNmCAwB??EkAWuC}AeLGe@Kw@YqCGqACqBBcBFcCT}BTkA??VkAR{@b@wAlAwBhAsAvAeAvBaAjBk@??`G{A~C_@`NKrBB`CZ|CbAtBb@tALvAH`ASnAKRFT@JILWTY??j@G\Q~AeAtAyAzAiCnA}Dn@oDn@aFVmFZuHAgIDqIB{\@uFAaHRiEb@yEp@qCfAaDlBsDlBkCr@wA|@oBh@uBd@_FLsDFiClBun@@cEUmE[cD{BwQaQsjAWyD?kDBiBR}Ct@}D`BiHf@aEP}CDyFUyP?iCPwCd@{C~@wCjAeCrAiBpBqBxFsCf@KHIHQHYJIR@LAzd@yV??r|@{e@j}@of@`SiK??r@_@rRgKXM^CJKHUJ[LCXALI~GqDzQwJbM_HpC{ApKcGlK_Gf@_@`PyKhQ{L|DcCdKiHjKaHxYoSpDgCpg@q]xPoLbCaBzAqA|A}AzAsBnAqCdAeDlDcOvDsOnCyM|AmGv@_Dz@}Dn@oEf@iEl@uG|@{Jv@eJViBLeAf@aCj@}B??Pw@??n@qBp@eB|AeCfBeBlAy@pAq@~Aq@t]aNbK_ElDuA^MPI
17751302,Barney's Lake Nature Preserve Trail,kg`vGr`diOTHPTDVVhAPnBR`@pAf@RHTBXBd@Df@DXB^E~@Bx@@Z@vA?NALERENALBL?PCF@H@FBLPDFBHBF@L?j@@J@NBPDXJf@FPBNHd@Lf@L\Zn@Rt@DRHTBHF@F?DEFIDCF@DFFLJHJJ??FCFIDI|@iCb@eAb@u@b@o@Xc@T_@v@uANWV]JURg@DKLYFMJIJGb@CH?T?NBNDJFVVXZ\d@`@^\\XR`@V_VnM?J@NARCTCNGPCFGFMJMLiApAKRGNMf@Op@GXGLUXW^Y`@U^hJgG@E?E?IAGAGAEEKGGIEKEMEICEACEGKIMGM
17752282,Bowes Lake Trail,cwqrGtjldOg@FaAt@yAAQgAg@m@mD_IgC_EeAiAUw@lBgA}Ab@q@Rm@H_AJ}BCq@u@wEkIqBwB_AqF
17754201,Soo/Strong Trail,{uvzGpxabOf@xAh@xA\|@n@zA|@`Bx@zAn]zf@nWv^`a@tk@z|@toAloAjhBjU`\hn@~{@t`@hk@lA|AfEdGpWb_@zUv\zBjD~B`Gl@zBx@nF^|GJrY@~TJvGb@|GdA|JhFnd@tDt[dCrTPfBh@lEjGfj@hL|cAnLhcAtEpa@pK|~@nH`o@~gA~bIjW|hBvSfxAhRlqA|WnkBrHvp@`Jlx@dFpc@n@hFhYrfCf@pDrAjLrDh[`Kd}@bKx|@|F|g@~Hpr@zCrW|BdSbKh}@nMviAt@xMHnh@R~_A@lh@RfdAAlG\~rBBrX?xNHrRBhUTfz@QXDrMVvp@LxaAHr`BRjs@?n@N~v@?nHTjv@Vp}BPrgAF~h@YjHi@|F[bCo^v`C_E`Y}AzKUjM?|BAdOCbVBxjB?~A
17754347,Doty's Trail,geouGxhfiOx@gBP_@jAkAf@m@pBgCzEcFnE_ElB_Cn@g@d@[^Yh@Kb@I|@@h@Lz@Xn@Rr@\d@N^Dn@Db@DPVRXZNb@PXL`@n@h@r@b@X\\R^T`@h@hA`@hARf@PR^d@^^XXFJPd@J\NXR\J`@P\VXTNTXJPDXDVHXJTRZV^Nb@Rn@N^HJJHLD\BLBNDPNLHNJLNDJBLHv@@LCREVGZGb@En@CNAb@@VDNDFJLHLFRZhAJd@DRHRDHLLPJPNHBH@L?XG\AT@TFRFT?X?VELAL?L@
17756742,North Central State Trail,sf|qGh`zcOaMr@_A@i@E[AgAF{DZmLx@oCXoC^aARaAZaCt@wDtA}DrA{Aj@}A^cALeADg@?g@AoAMaBe@aBq@{BgA_CmAqFoCsA_@uAWo@Im@?{AFgBRgBZ}ZnF{@N_AJw@Dy@@y@A{@I_C]kLqC??u@Q??kEaAkB{@oBqAoBeBcGiHoAuAmBgBeCsAkBq@yAWqBQgAAiABoD`@{IhA}AR}AJ{@@{@?wAI_Do@wBcAaC{AsB}AoDeCcBsAq@k@m@o@w@_Au@gAaCiEcAaBiAwAs@s@s@k@qBgAmXyJmQeGuCoAqCgBy_@gYqDmBiD}@wDo@eEKeQP]Bg@LWFWAWI??kAY??[AY@i@Jg@DyC@yxAhAelA|@qLH{PNa[Rid@\mBEsBSsCi@{Ac@wAi@_DaBiCuBkBkBcC{CmBeDeF{KaF}KgMyXm[yr@??_B}CyBqCgCyBuCyAqFoBgKwDmBkAmBmB{AiC_A_CwA}FyA_Jw@eDaAaD_@y@c@u@{@kAaAeAq@m@s@i@{@c@}@_@gCi@eGeAyCq@wCy@sH_C{CkAoCcBwB{AqBgBoC{BcCeCcAy@cAu@_Ak@_Ae@kCu@mBSmBE{ETcCRaCD}AKyASiDeAmBiAcBwAyCoCeAaA??kBgBqBoBcA_AgBeBa@_@qBkB{BwBiCaCaC_CuBsBo@q@i@s@gCaDW[_CiD_BuCS_@Yg@gAqBiBqE{AaEg@yAe@{Ae@aBc@eBoBwIiAkF{@wDgAcFwAsGmAsF_AgE_C{KyAoGqAaG}@eE}@}C}@mBi@aAm@{@_AcAeA}@oC}AkCu@]GuVyDuXaEiAOmAGkBEmAJo@FiAV{HxBuCv@wCz@??YH??uIbCuF~AcFvAMBkWrH}@VwIdCyEnAwExA_L`DmFvAs@VWNm@h@K@MGOEkD~@_D|@yBj@sA^cBVmBNwC?{LQmMWmG@iIOoHOqBBiCJwBj@eEpBoFxDyQrM{B`BsDxAwE|A??YJ??yBt@oBp@iCz@_HfCyAj@yAb@kA`@gClAiDjAyDpAoDlAkEfAwARkEz@gGf@kRlCwEb@kEh@{C~@oCpA}FlDeGfEq{@nj@uh@`]wBpA{BfAwBp@_BXy@F{@BuB@oDAcKAcBAg@?gDGkNGiQAi@?eAAaLAuB?uBD{CZmI`AoAPoJlAiAJ]HmBRgB?iBI_BKqB]WIcH_BuAQ}AEsBLy@Nu@Ri@VcDnAiNxFkJ|D}CnA??{EpBo[tM_Bd@}A\iBRSBceArEiFDgCe@kAYu@c@uAm@cDkC{DoFoHuL{BwDk@cAuBgDgGyIwSu\iCmDQQ}@cAaA{@iBiAoB_AuGeAIAuaA}KoBUsTiC_Ek@}Dc@_KkAgPkB_BEsAAgERkCRqBPe@DiT~Ao@DoMlAqAJgAB_@?g@AkAK}Dg@oFq@??KC??iAM??w@I??oCg@uEq@yh@oH{k@cIiCg@o@Uk@W_Ac@c@[}CaCu@w@uD_DqJcIsPgO{CgCqA}@uAw@ki@_ZkUgMoCuAgAm@cAo@sDkBwAy@uA{@eAm@sE_CqF}C_GyBkCg@mCE_DTsC|@wB`As@h@q@n@sA|AqA~AmBfCu@`Aq@dAoFpHm@|@aB|By@fAyD`F_FxDsDrAgD`@{C?uQwAaNeAkBQg[aCiBSiAQmA]OGgAe@aAk@y@g@q@m@aA}@mA}AeA_BkAgCyDeJqAgCW[k@cAYm@Um@Mi@G_@K]oDaIuAgD{@qBm@oAaN{ZYi@gCkEgAaBgA{AuBgCqDyDsAiAwAcAsDyBoDkBkDoBi@c@i@c@s@q@q@w@m@y@k@_Aw@}AoCeG}AyCkAoB}@sAqC_DcBwAeBqAiDaCaEwCmDaCsGuE}AiAg@]aAs@uAeA??SO??qA{@uB_BkAoAiA}AcAmBk@uAa@eAOa@]y@{@mBo@iAeAwAeAoAyAmA}Ay@wBk@{@Gy@CgHPuEFoCGwB_@qAa@qAg@gCeB}A_BoA_BcB{CeAiC{@mDgBkHa@_Bs@oCiAoCuAeBmA{AkA_AaDaBmGiBy@U_Be@_IeCoTyG_MyD}By@}B_AaB{@}HqEg@[qEeCkC_BiEeCaMsHiMoHiKeG{A_AsDyB_CoAiF}CuFeDeCuA_F{CwEoCyCgB}CcBsD{BiGqDiAs@yLgHqDsByAy@uA}@{@m@kBaB]]uAaB_AmAgB_CiBaCuAiBeB_C{EiGsEmGkF}GcF}GwJuMwJmM_AmAeAiAcAeAgAcAwAuA[YiBuAkBmAc@WoBiAeF_C{GyBwG{A_Ba@}Ag@c@[_@K]@YBSEe@YuCs@mAWuJaCw]{I}HoBkZsHmHgBiKmCe]uIgImBoa@kKo@K}QuE{Q}E_RkE{QqEqKoCaVeGsMgDIKEOAO?uAESKMOKQG}CI_BGw@?gBD{Co@k@H[G}HsByEmAeCk@wCk@wCu@qEkAoEgAwD{@kASeAMo@G??s@C{KKsBAeCDyBZ_AXkAb@aAf@mAt@y@n@{@z@sA|AqFlJgNjVyMzU??QZ??eDzFkB~CsA`COXo@fAy@xAuChFioAdzBOVuZji@mAtBgIpNwAhCsIlOcRj\ao@phAkAtBcb@zt@cL`S{^~o@s@nAu@nAoDnHgBtD{A|Eo@bC_AnD_Qhr@uBtIuBdI{BbJiIn\cDtMqAlFqAnFcA~DkAtE}@~DQp@eO~l@??]xA}GnXgCvJ{CfJgQdh@o@lB{@bCwBnGuJpYqMz_@oIhW}@dCoArD{DlLeAzCeDtJcCrIeG|XuBjJgEbSgCzKaBfI}EfUiDpOmC`MkExSwB~J]rAeRh|@eBxFo@pBaaAnxCc[h`AyAlEcBfE_BfDuAxBo@x@gBvBoBfBaC|A}DvBwC|AUC_@MO@GJKj@GLIH??}@j@u@`@uCzAyDtBMF_Bz@yAx@SPYv@ELSLUL_@XYJo@JKHQ\cB`AyAn@YBKAGGG]IKSIeEi@_@O_@W_@Om@e@cAqASOQGYASFYNWFoA?O?EBALCvG@^
17762594,Fred Meijer Clinton-Ionia-Shiawassee Trail,anjeGnh}eO{Fau@uAsSe@}KQ_JQ{LMgJNkLJ_FN{E|Di}@VgIBcFIkDEuBYaIa@{DQoB_AuGsBcJkCuHsLs]uHuS{DwK{DeLkBeFaAeDm@_Cw@_Dc@{Bc@aC[qBa@oCs@_H[yCY}DMkBGyBCgB?oBDoIAcBAyAk@ob@QqOGoESsJO}LOcMs@cg@uu@{l_BIeYCwc@E{d@???aA??ImhAOoeBE{\??DiKG{QBe@@UNIj@Q`@]Pi@Ds@HOnBmBxAsBBKLs@BS?IEIc@}@MUSEg@CyBEC?AG?{A}A@WaIIkL???uLAsL?gL???cC??G_o@?uKGyk@Eua@??AwJMit@Csy@Iev@A_UKcm@??G}l@?_IAmSDmKJgEtAmWX_FjAqSbBa[tBu]zAgWxB{^pA{Tj@oJf@qIbC{c@??rBw^P_D|AkX`@sHbAoQ~Dss@`@kG
17766403,Pere Marquette State Trail,uu|jGt{~jOEyB??Ig@a@_AE[O}BDk@ZiBF{@??WeLq@s[UaK??Ae@??iEynByAeq@ScLI{CEiCRst@\kwAPk`@?_MFiPL{]Ren@F}N\wkAHw[HmPCiEIqDWeEYsDmAeKaCkVaHan@gBmOo@wGUcFAuEBaF|Acf@??lAic@DkDXkDp@wE\aBXuA`Ug~@fU{~@r@sCj@aCr@iEr@uFr@iKpBwXXcHLqDKcOS_f@EsJJqF\uEn@qG~Ioh@bJsi@??TgB??zCkWTwBdDoYbCiTlDe[^iDjAgK??fAqJd@wETwDDsDGqD]eDc@wCi@uB{DyO]eDUsDKkDH}CVeEZuBf@mC|AaI~@iFVcBVqBNiAVgFFsE@sC??ImX?mQBeENkDXiDhAuIjA{ItCoTtA}K??xAyK`@uEJoBFeB?wC?iCI{GIuIIeFIiB]oFy@aJw@oJSuEOsDAcACw@??_@iRmCweBo@aa@QaEWuDa@yCaAmFu@wDe@mC[yCE{BCiCB}CPkCb@gDJs@R}@~CqK|CiK??hJ{YbD{Lh@gB^sATs@X_Ax@wCVgAv@iCbBmEFo@Fo@Ry@\_A`A{BR[DQ@_@Dg@Vo@fAsDHWz@eD`@oA|AgF`A}Bl@kBnAiFRmADg@f@qC^aBLk@d@sCP{A??ZeB??`DsS|CsTPy@RkA|AyJlBqMzEc\He@|A{JjAwI~E_\~Ek\??Jm@??x@cEf@mBrMg`@lEsMPg@??DO??`Zu{@dHwSn@kBn@uBf@wBb@cCf@uCLiAHu@JoBFyADiBBqBA_BCyAGsBI{AQ_CSmB[{BeAoFaD_PgFwWoDeR_EiSeFoWiEsTiEuTqBmKiCsMeDuPwByK??uZ}}AmNat@wJmg@mBoJwD_S_Hq]oAqGq@oCYwAEc@Cm@C[Ma@Mc@oCeNmCgNgH}^uAeHwAmHy@cGm@kFe@wFe@cGm@}HmAgOeA{M{HcbAOwA{@aMM{BGi@G[IUI[GSAk@EmAc@uG}AwRgC{[uCs^kAcOw@{JKeAAY@SFMJE??\C\Ej@K`@S`@W`Aq@t@k@~@_Ad@}@Xo@X_ATyAFmA?yAGoASuAe@sAi@uAiEwJeFeLgF{LwA_DwDuIm@uAWy@??UoAkGs_@Kq@Km@yEkYIg@??Gc@@KBMHEPEH@HDTJLDF@TIaDgS_C_OwD_VGq@?_AAeC@sC?QGOIEMAcECKIIIIO??e@wC}B}NcAgGc@aCuEoW??e@_C??O{@oFeZqDiSeNav@g@kD[cDUcDMsCEeKBkCJuCTsDt@qIz@oI??Bc@Dc@??xCe]~Cw]|Cc^bDm^fD}^lA_NnJ{fAlA_NpCo[zKqnA`Fyj@`Fik@t@uHjAmIfBmI`AsExVeiAvNup@dE{QrLyi@pO{q@t@{Dp@oE^wDLyCnCsoB??FyEHwBDmAJ}At@mG|Kyv@`@qC`@eCtAwJnAyInAwIp@}Er@_FlBsMtBoNRwATwApA}I^mCrBoNl@eEfDiV`BqKp@aDp@qDlBaIhDoMpCuLfCyJzCcMdDuMnEwQzNcl@vU}_AtCuLXmAt@}Br@qB`AsCp@_B~@gCnBgFxAwDFoApC_IVo@JYj@M|AaE??rGcQjE_LvAyDxAsDf@qAlA}CbBmEfIgT`AsChAsClDkJxDcKxEaM?]L_@XKZML_@@c@Xq@xBmG|AwDlGmQfGgOrD_JjAyDh@{Ar@aDr@yE`@uBLy@pB_Nn@sCB]t@_F|@}FxAuI`@}DXaHD}EQgF_AyK}@sIcAmJQgBiAeKW{CW{GBiCDeELoBLaCp@sExA}M~A}MFqCJmE?sDKmFu@cHi@iEiAyJ_@aDoB_Qu@cPg@uuAHemBXgHVkKpBsg@`Bi^vAoZJyB??XeGp@kOZmHz@uRl@iNjBca@xAk[`@iH^uFh@}FbAsLfD}a@??zAaRZoGF}DoAs_@EkBAcBB}B@g@JgCHcBPoB~@mIpFsc@|E}`@r@_G
17766787,North Country Hiking Trail,mdszGhi~eOyBuEm@cCYeDWa@
17767410,Deer Trail,i_lcGfppzN????D_@HIFOZJHXX\rAaFIEg@De@Ni@Fe@D??K???WBFXAd@K\Yh@F\PDRTBCov_Ol`tGP|@`BnBRjBe@`Am@rAFl@oAhBkBn@yAtA{@tCwBAqEDwAe@wCxAO?yFDcHs@{LYmAW}@@_JN}pcCsxbAXwCAg@?UAMZgAV{ATm@?UMIII?UWQGG@QVu@v@sBGWQi@q@w@QIgAuA?IOQ
17768907,Fred Meijer Clinton-Ionia-Shiawassee Rail Trail,o`neG`eedOMwk@Owq@C}H?eAKsg@UyrAYs}AAwCE{VQ_u@A_GIe]Iy]I_b@[qvAY}aBIgWQwq@YifA?cAc@euBCeHIa]AkFGiNI{b@EgNA{BAsEA_GEmL@sAGa@?O?a@?E?uACkBAwEEmL?a@?wAAcAMc`AActAWit@CuYEyYIws@UcyB?s[Sc{AMwxBQwy@
17781119,Escanaba to Hermansville Rail Trail,irivG||{rOd@pE?L`@bG?FhA~PbGl}@lErq@jIroA`@fGfBrX~I|tAb@dHrDfk@PnCFhCBbGe@tZi@fa@}@rr@??E|B??I|DUzQBnKTxJ??Dz@??BhD|E~bBPhERjGVvGl@nG`CxKt@zChPlm@vAtG??f@tDT~BZlD\tLVr\?H?jA??PjXIdEcBvXq@`IAPgBxS{Exi@uC|\yMj}A??Gj@??kE`h@WvCuAjPAHaDr]gWvxCk@hH{AzO??G`A??aDha@kGfp@?ByNn`Be@fHAdFRrEjAzKnOdvAlDz[tDh\h@~EPvAz@vDrAdDnAdC|AvBj]z]xHhIrGbHbQxRhDxFrErMlIlTxFvNtLtZbLbZrLxZrHjRl_@daA\z@zDbK|Lp[pJnVhXlr@~CbIzIjUtBpF`AlEb@bDVfDHvEDfEXj^t@rbA@dB`@di@??BpA??h@fw@FjI|Bz{CVnWr@h|@DpCHnAJ|APvARvAZxAXpA\dA\fA^x@`@|@hWdg@v@|Aj@lAbM`V
17786286,Petoskey to Mackinaw Trail,ioduGrjndObACn@GpRXd@HZD`BFxB@b@Kxg@x@XJPLN@`^d@??X@HBFFFHDJHZFPHPHDJBD@lM@fCBrA@P@H?vE?J?R@dE?P?nC@xACZ?JCHILUHQNUPO??x[BrBEzCWpG_A`GgAdEm@nB]??hAU??jV_ErAGnAE|`@Oze@]tI[lEN~y@s@pHGjLYvBHdl@a@pAAxSAdDAjB@dHEtF@pa@CvB@xCAng@EnRAxVAxEAdIF`EXrGz@zNbBlD`@nJfAnDb@lGr@hEf@hBb@fAZdA\rAj@r@\hJ|EzAh@jAXnANvR?~@EpFBhA?xENjD^`C`@|Bl@zAf@|Ah@|EbCnBnAdA`A`CdCxD|Dn_@p]ZTfAr@vBbAjBv@hi@lTnKlE|B|@xAx@tAfAlArAj@r@`@r@l@tA\|@Pj@j@tCVb@^~CLhCB~CUjI{@pZGLGJ[`@??IZAn@c@nQwBtr@MrDG~BKhDATCbAC~@E~ASpHQjICnAyCdeA]nJCt@KnEGpCCx@CxF?vFD|E`@dMRhHDlCb@tINrBLlAVnBd@vCl@nCt@lCz@dCpCvGl@fA^f@??`AbA~HxIlBvBjDzDbExEhAjAdDpDlOrPLN|@`Axi@zl@vAlBr@v@JPPXr@dBpGzNxExK|BfFjB~EzErK`DdIxBjG~@`EpElY@JFXFb@PhAz@rFj@jCb@dBd@zAf@vA\x@b@`Ap@`B~@xBPb@
17787661,North Western State Trail,kieuGlindO_GOeQWyCGwAAgFCwAGgDC_IOiFMiEIqBAyFMkDGmCEsNWaXc@oNScIMw\o@iBOqB_@wBi@mGgB}LgDqAYuASo@E]AcA?cAB{BVaCv@_GzCgDfB{C~AoCzAsBdAsGnDmCtA??}_@lSuMdHcCpAq@Vu@Te@Ja@F[Fg@Dw@Hi@?aBGg@AYEg@Go@S{@Yu@Ws@[uH{CeEaB}NcGiAa@kCeAeCeAkCy@aCo@uHiBmCq@iCk@eCe@sDS}f@g@{@AgA@yBH}AN}Ct@oCh@_RtEoFrAeB^g@Jo@Jm@FcAFqFNqFFc[`@}d@j@Y???U???gA@y@@cEFgHJuRTmACcBIuAQuAYwA]sAe@eAc@sAy@yByAqEqDwEuDaEeDeFgEyE}D{BiBqCyBwE{DkFeEiLoJuJ_ImAcAy@q@eAaAwAsA_AcAsAaB}@iAy@eAcA{AuCyEoAwB{AeC{JqPeDyFc@s@cYwe@qUe`@q@gAw@cAu@y@iAcAg@_@i@_@[Qc@Uy@[mA[qAScAKsAE_EC{DKuDEw@?wBCoPS{QU_u@_Aq\a@qGIuKO}PQoDCmAIaAMe@Kc@Mk@Oa@Mc@Qe@Uk@Y}@e@mb@wTi@Ue@Qq@SSGIC??MEcAUw@Os@Kg@G{@GwACy\O}CA??iCAkOI_CIsCYqAY_DeAuBcAcBcAi@a@i@c@o@k@o@m@q@u@WYW[m@y@k@y@uAcCaNuVa@q@]s@c@eAc@eAa@cA_@gAMe@CSCS]cEEYG[AICGCEKMCGCG?I?{AK_@
